iau_id1,countrycode,latitude,longitude
IAU-009064-1,COL,4.6058253,-74.081941
IAU-009167-1,COL,10.935228,-74.7658592
IAU-009195-1,COL,1.157034,-76.6514892
IAU-009203-1,COL,6.2938986,-75.5693428
IAU-009207-1,COL,6.2733441,-75.5858178
IAU-009306-1,COL,43.7181152,-79.283241
IAU-009334-1,COL,-16.5005605,-68.1342962
IAU-013579-1,COL,6.3180272,-75.5643687
IAU-013583-1,COL,4.6369515,-74.0558189
IAU-013666-013667-1,COL,39.1499074,-84.4740892
IAU-013666-1,COL,4.6284875,-74.0646645
IAU-017056-1,COL,4.0628768,-76.1984465
IAU-017062-1,COL,7.1051139,-73.1235992
IAU-017166-1,COL,4.4942756,-74.1199825
IAU-017189-1,COL,7.1164673,-73.1054065
IAU-017205-1,COL,4.5984129,-74.0720941
IAU-017214-1,COL,5.0674694,-75.5031743
IAU-017218-1,COL,4.6383379,-74.0885249
IAU-017231-1,COL,11.0036109,-74.8240471
IAU-017244-1,COL,6.2514813,-75.5732688
IAU-017286-1,COL,4.6339981,-74.0666364
IAU-017296-1,COL,5.0601744,-75.4873758
IAU-017297-1,COL,6.1502434,-75.3664488
IAU-017316-1,COL,4.8052102,-75.7253827
IAU-017328-1,COL,4.6059549,-74.068697
IAU-017348-1,COL,40.8075355,-73.9625727
IAU-017359-1,COL,4.6148335,-74.0681504
IAU-017370-1,COL,6.2465303,-75.5623754
IAU-017389-1,COL,4.6014464,-74.0617352
IAU-017391-1,COL,6.2677479,-75.5688416
IAU-017404-023354-1,COL,4.606567,-74.067801
IAU-017404-1,COL,4.6074703,-74.0672705
IAU-017406-1,COL,5.5675101,-73.3380827
IAU-017410-1,COL,5.0559546,-75.4928883
IAU-017414-1,COL,10.4256375,-75.5497873
IAU-017421-1,COL,4.800489,-74.049365
IAU-017436-1,COL,8.7892406,-75.8575997
IAU-017446-1,COL,4.5787567,-74.2234352
IAU-017469-1,COL,4.450222,-75.1994068
IAU-017473-1,COL,1.620127,-75.6042556
IAU-017484-1,COL,11.5137141,-72.869363
IAU-017493-1,COL,4.8546635,-74.0318183
IAU-017494-1,COL,40.8071159,-73.9663603
IAU-017521-1,COL,4.6014581,-74.0661334
IAU-017526-1,COL,4.074437,-73.5829436
IAU-017532-1,COL,5.0766812,-75.5197082
IAU-017538-1,COL,6.2315767,-75.6099785
IAU-017547-1,COL,1.2315202,-77.2935323
IAU-017566-1,COL,7.3858376,-72.6491755
IAU-017597-017598-1,COL,3.344976,-76.5444787
IAU-017597-017599-1,COL,10.3866314,-75.4659522
IAU-017597-017600-1,COL,6.2546253,-75.5735697
IAU-017597-1,COL,4.7513664,-74.0299235
IAU-017607-1,COL,7.1056064,-73.0951113
IAU-017615-1,COL,9.315116,-75.3883712
IAU-017636-1,COL,11.0191881,-74.8731999
IAU-017641-1,COL,2.4409944,-76.6048862
IAU-017662-1,COL,11.226342,-74.188573
IAU-017670-1,COL,11.0194794,-74.8504209
IAU-017679-1,COL,3.8478884,-76.9992011
IAU-017684-1,COL,4.5539405,-75.6602179
IAU-017685-1,COL,4.7991177,-74.0306491
IAU-017688-023391-1,COL,10.4093511,-75.5155115
IAU-017688-1,COL,8.7671218,-75.8849401
IAU-017694-1,COL,4.4277801,-75.213388
IAU-017706-017698-1,COL,3.3758083,-76.5333726
IAU-017706-017704-1,COL,4.3715962,-76.0709375
IAU-017706-023390-1,COL,3.3758083,-76.5333726
IAU-017706-1,COL,3.3762004,-76.5309008
IAU-017725-1,COL,4.6281256,-74.0655418
IAU-017733-1,COL,6.1997094,-75.5792681
IAU-017734-1,COL,4.6555538,-74.0580349
IAU-017736-1,COL,4.7112637,-74.0321073
IAU-017767-1,COL,4.5953562,-74.0685881
IAU-017778-023392-1,COL,8.2448757,-73.3405952
IAU-017778-1,COL,7.8981152,-72.4887029
IAU-017814-2,COL,3.3425569,-76.5298476
IAU-017816-1,COL,4.611525,-74.072597
IAU-017821-1,COL,7.1393434,-73.1194818
IAU-017902-023393-1,COL,4.5391636,-75.6667197
IAU-017902-1,COL,4.62977,-74.06779
IAU-017925-017926-1,COL,11.0187555,-74.8618104
IAU-017925-017927-1,COL,3.344976,-76.5444787
IAU-017925-017929-1,COL,4.7948577,-75.6877364
IAU-017925-1,COL,4.594805,-74.075549
IAU-017941-1,COL,4.6425311,-74.0543183
IAU-017943-1,COL,1.223827,-77.283342
IAU-017961-1,COL,10.9930187,-74.8135082
IAU-017984-1,COL,4.6831373,-74.0422872
IAU-017998-1,COL,4.5852438,-74.0973718
IAU-018021-018019-1,COL,12.5362943,-81.7079094
IAU-018021-018020-1,COL,-4.1937385,-69.9410228
IAU-018021-018022-1,COL,43.7824893,-79.1887005
IAU-018021-018023-1,COL,6.258062,-75.5682889
IAU-018021-018024-1,COL,3.5121776,-76.3074038
IAU-018021-018025-1,COL,7.0132098,-70.7445755
IAU-018021-023395-1,COL,1.6099165,-78.7205306
IAU-018021-1,COL,4.6381938,-74.0840464
IAU-018183-1,COL,4.6583654,-74.0591799
IAU-018187-018188-1,COL,5.6109264,-73.8150408
IAU-018187-018189-1,COL,5.8236618,-73.0332318
IAU-018187-018190-1,COL,5.7044155,-72.9417943
IAU-018187-1,COL,5.5520095,-73.3566646
IAU-018203-018204-1,COL,4.3007902,-74.8113956
IAU-018203-1,COL,4.6321992,-74.0655171
IAU-018255-018256-1,COL,7.038142,-73.072204
IAU-018255-018257-1,COL,8.804592,-75.850386
IAU-018255-018258-1,COL,3.5401153,-76.2886581
IAU-018255-1,COL,6.242341,-75.5893626
IAU-018265-023397-1,COL,8.3147612,-73.5964303
IAU-018265-1,COL,10.4503025,-73.2607848
IAU-018338-023394-1,COL,3.535275,-76.2991802
IAU-018338-1,COL,3.4028559,-76.5482078
IAU-018340-023398-1,COL,7.1369759,-73.1280767
IAU-018340-023399-1,COL,5.5520095,-73.3566646
IAU-018340-2,COL,4.6381156,-74.0642732
IAU-018343-023400-1,COL,11.2398358,-74.2001208
IAU-018343-1,COL,4.6607956,-74.0598329
IAU-018345-1,COL,10.9954596,-74.7915042
IAU-018349-1,COL,2.9429924,-75.3008777
IAU-018382-1,COL,10.370264,-75.4654302
IAU-018413-1,COL,4.7948577,-75.6877364
IAU-018434-1,COL,5.6812114,-76.6461683
IAU-023309-1,COL,4.6827466,-74.0387358
IAU-023310-1,COL,4.6647525,-74.0612459
IAU-023312-1,COL,2.4429414,-76.6078051
IAU-023316-1,COL,43.5230501,-5.6278731
IAU-023317-1,COL,6.2510067,-75.5604662
IAU-023318-1,COL,6.1428262,-75.6139164
IAU-023319-1,COL,10.9948244,-74.7907562
IAU-023320-1,COL,3.4877237,-76.526334
IAU-023322-1,COL,25.7113459,-100.3811945
IAU-023323-1,COL,7.1088334,-73.1105956
IAU-023325-1,COL,4.820272,-74.3442514
IAU-023326-1,COL,4.675581,-74.0685052
IAU-023329-1,COL,4.5959334,-74.0737375
IAU-023330-1,COL,43.7770933,-79.6458745
IAU-023331-1,COL,4.6840008,-74.0414394
IAU-023332-1,COL,10.3905383,-75.5298536
IAU-023333-1,COL,4.6556491,-74.0638054
IAU-023334-1,COL,2.8364217,-75.2903849
IAU-023337-1,COL,4.6148478,-74.0739413
IAU-023338-1,COL,4.6858309,-74.0729779
IAU-023339-1,COL,4.790668,-74.0667497
IAU-023341-1,COL,4.694432,-74.029705
IAU-023342-1,COL,6.2604137,-75.5700388
IAU-023343-1,COL,7.1162064,-73.1184405
IAU-023344-1,COL,4.6489371,-74.0575943
IAU-023345-1,COL,4.656154,-74.0631693
IAU-023346-1,COL,2.9295441,-75.2880505
IAU-023348-1,COL,4.7835951,-74.0900911
IAU-023351-1,COL,4.6232892,-74.0666843
IAU-019674-1,COM,-11.7197495,43.2751145
IAU-000060-1,COD,-4.3213218,15.2933625
IAU-007979-1,COD,-4.419334,15.309288
IAU-007982-1,COD,43.7824893,-79.1887005
IAU-007983-1,COD,-4.3087451,15.2987554
IAU-008070-1,COD,-4.305242,15.3206428
IAU-008085-1,COD,-4.3311046,15.2519372
IAU-008164-1,COD,43.3581777,-80.3167024
IAU-008174-1,COD,-11.6421013,27.4938557
IAU-008178-1,COD,-4.3274047,15.2935904
IAU-008183-1,COD,-4.4419311,15.2662931
IAU-008229-1,COD,-4.3329856,15.3173923
IAU-008230-1,COD,-11.6631314,27.4773957
IAU-008250-1,COD,43.6609086,-79.3959518
IAU-008252-1,COD,-4.3227637,15.3322976
IAU-008266-1,COD,-2.5106217,28.8569249
IAU-008269-1,COD,-5.8947797,22.4011536
IAU-008272-1,COD,-4.3070096,15.2851152
IAU-008273-1,COD,-11.6534535,27.4670178
IAU-008274-1,COD,-5.2673249,14.8576812
IAU-008277-1,COD,-4.3155612,15.2874588
IAU-008307-1,COD,-11.6324718,27.483442
IAU-019492-1,COD,-0.0601258,29.3010296
IAU-019511-1,COD,-4.3452467,15.349768
IAU-019513-1,COD,-2.5050293,28.847856
IAU-019527-1,COD,-4.3411447,15.3259672
IAU-019528-1,COD,0.127952,29.2835855
IAU-019594-1,COD,-4.419334,15.309288
IAU-019596-1,COD,0.5138171,25.1763175
IAU-019611-1,COD,-11.6324718,27.483442
IAU-019618-1,COD,0.0359725,18.2502014
IAU-019619-1,COD,9.0291295,7.479886
IAU-019689-1,COD,0.5299809,29.4920433
IAU-019694-1,COD,2.8652751,30.8472014
IAU-019715-1,COD,-2.5417667,28.8592683
IAU-019749-1,COD,-5.262976,14.8579578
IAU-019760-1,COD,-4.3661805,15.3460815
IAU-019761-1,COD,-5.262976,14.8579578
IAU-019763-1,COD,-1.6638415,29.1841872
IAU-019775-1,COD,-10.7769876,26.630703
IAU-019789-1,COD,-5.8771016,22.4412377
IAU-019791-1,COD,-2.500256,28.8449532
IAU-019806-1,COD,-4.4060468,15.2569323
IAU-019813-1,COD,-5.2365685,13.914399
IAU-019822-1,COD,-4.3333545,15.2973867
IAU-019842-1,COD,-4.3478662,15.316658
IAU-019846-1,COD,-4.3505942,15.3390491
IAU-019853-1,COD,-4.3076702,15.3169906
IAU-025134-1,COD,-4.353595,15.3413423
IAU-026601-1,COD,-1.6776268,29.2170024
IAU-026986-1,COD,43.7840347,-79.2331848
IAU-026997-1,COD,-1.6793901,29.2316067
IAU-019771-1,COG,-4.2764104,15.2499734
IAU-024617-1,COG,-4.2284867,15.2671251
IAU-002178-1,CRI,9.8903139,-83.6557187
IAU-009103-1,CRI,9.8565955,-83.9121874
IAU-017118-1,CRI,10.0329594,-84.2165406
IAU-017143-1,CRI,38.9368711,-77.0886283
IAU-017193-1,CRI,9.9190634,-84.0246227
IAU-017215-1,CRI,9.9348236,-84.0641856
IAU-017253-1,CRI,9.9401207,-84.0296803
IAU-017259-1,CRI,9.9363644,-84.0924311
IAU-017288-1,CRI,9.9609784,-84.0385289
IAU-017326-1,CRI,9.6625344,-84.0205799
IAU-017344-1,CRI,10.0192278,-84.2191295
IAU-017367-1,CRI,9.9323194,-84.0700964
IAU-017371-1,CRI,9.9366161,-84.0575828
IAU-017425-1,CRI,9.9342258,-84.1146504
IAU-017438-1,CRI,9.9372049,-84.0508641
IAU-017470-1,CRI,9.9615028,-84.063804
IAU-017495-1,CRI,9.931351,-84.1088601
IAU-017508-1,CRI,9.928532,-84.0712742
IAU-017602-1,CRI,9.9068741,-84.0514743
IAU-017653-1,CRI,9.8968669,-83.9882916
IAU-017735-1,CRI,10.1785873,-83.6148544
IAU-017741-1,CRI,43.7840347,-79.2331848
IAU-017744-1,CRI,9.9193308,-84.0494396
IAU-017747-1,CRI,9.9338769,-84.0620225
IAU-017763-1,CRI,9.9276836,-84.0796672
IAU-017769-1,CRI,9.9323302,-84.070834
IAU-017774-1,CRI,9.9312067,-84.035023
IAU-017777-1,CRI,9.9281039,-84.0229655
IAU-017784-1,CRI,9.9353656,-84.0894927
IAU-017799-1,CRI,9.9575576,-84.0680999
IAU-017817-1,CRI,9.9824396,-84.0539847
IAU-017827-1,CRI,9.9853503,-84.1086646
IAU-017865-1,CRI,9.9977553,-84.1291722
IAU-017872-1,CRI,9.3990106,-83.7048464
IAU-017876-1,CRI,9.9393545,-84.0530866
IAU-017892-1,CRI,9.9240062,-84.0414465
IAU-017911-1,CRI,9.9330137,-84.0435809
IAU-017920-1,CRI,9.9412577,-84.0774772
IAU-017931-1,CRI,9.9320208,-84.0677782
IAU-017939-1,CRI,9.9368658,-84.0553585
IAU-017958-1,CRI,9.9461692,-84.0287354
IAU-017964-1,CRI,9.9342971,-84.0758691
IAU-017994-1,CRI,9.9987964,-84.1114749
IAU-018159-1,CRI,9.9328246,-84.0709823
IAU-018161-1,CRI,9.938502,-84.0615733
IAU-018163-1,CRI,9.9185581,-84.276502
IAU-018335-1,CRI,10.0077104,-84.2081604
IAU-018337-1,CRI,9.9096048,-84.0204468
IAU-018380-1,CRI,9.9341413,-84.0785072
IAU-018496-1,CRI,9.925783,-84.06456
IAU-023386-1,CRI,9.9324445,-84.0310167
IAU-023387-1,CRI,9.9330679,-84.0462739
IAU-024012-1,CRI,10.3191837,-84.4298894
IAU-000064-1,CIV,5.316824,-4.118757
IAU-000169-1,CIV,5.3643818,-3.9558068
IAU-002114-1,CIV,5.3437467,-3.98506
IAU-004074-1,CIV,5.3641657,-3.995104
IAU-004109-1,CIV,5.3448541,-3.9969321
IAU-004158-1,CIV,5.3492994,-3.9893666
IAU-004193-1,CIV,5.3416213,-3.9851618
IAU-004205-1,CIV,43.7840347,-79.2331848
IAU-004360-1,CIV,5.3799314,-3.9859718
IAU-007963-1,CIV,5.342969,-4.0008466
IAU-008059-1,CIV,5.3457524,-3.9807261
IAU-008089-1,CIV,6.8647324,-5.2385906
IAU-013516-1,CIV,5.3253778,-4.0201978
IAU-019509-1,CIV,5.3576541,-3.9662816
IAU-019516-1,CIV,5.3612596,-4.0408913
IAU-019541-1,CIV,5.3892554,-4.0191043
IAU-019566-1,CIV,7.6864226,-5.0667005
IAU-019574-1,CIV,5.3470499,-3.9852916
IAU-019598-1,CIV,5.3514008,-3.9983811
IAU-024093-1,CIV,9.4265927,-5.6287858
IAU-024723-1,CIV,5.4023096,-3.9995545
IAU-024724-1,CIV,5.367483,-3.9712036
IAU-024725-1,CIV,5.3599517,-4.0082563
IAU-024726-1,CIV,5.3396719,-4.0006006
IAU-024727-1,CIV,5.3511345,-3.9953326
IAU-024729-1,CIV,5.3829778,-3.9893176
IAU-024731-1,CIV,5.3843204,-3.9919849
IAU-024732-1,CIV,5.381113,-3.9886828
IAU-024733-1,CIV,5.394092,-3.9922124
IAU-024735-1,CIV,5.347193,-3.993294
IAU-024737-1,CIV,5.3397911,-3.9954289
IAU-024738-1,CIV,5.3711007,-3.9658509
IAU-024739-1,CIV,5.3768865,-3.9543405
IAU-024741-1,CIV,5.3419827,-3.9995636
IAU-024742-1,CIV,5.3455693,-3.9443413
IAU-024744-1,CIV,43.7392793,-79.6061435
IAU-024745-1,CIV,43.7840347,-79.2331848
IAU-024746-1,CIV,45.5275013,-73.5887024
IAU-024747-1,CIV,5.3763391,-3.9607333
IAU-024748-1,CIV,5.3553414,-3.9919271
IAU-024749-1,CIV,5.3829778,-3.9893176
IAU-024750-1,CIV,,
IAU-024751-1,CIV,5.2873993,-3.9717149
IAU-024752-1,CIV,23.81511,90.4255583
IAU-024753-1,CIV,5.3440922,-4.0534729
IAU-024754-1,CIV,5.3272338,-4.0260957
IAU-024755-1,CIV,43.7840347,-79.2331848
IAU-024756-1,CIV,5.4022562,-3.9994419
IAU-024758-1,CIV,5.3554187,-4.0049032
IAU-024759-1,CIV,5.3805537,-3.9411615
IAU-024760-1,CIV,5.3744121,-3.9885665
IAU-024761-1,CIV,5.3776106,-3.9840611
IAU-024762-1,CIV,5.3639344,-4.0023044
IAU-024763-1,CIV,5.359464,-3.9649587
IAU-024764-1,CIV,43.7840347,-79.2331848
IAU-024765-1,CIV,5.3332222,-3.9575
IAU-024766-1,CIV,43.7840347,-79.2331848
IAU-024767-1,CIV,43.7824893,-79.1887005
IAU-024769-1,CIV,5.3491381,-3.9958204
IAU-024770-1,CIV,43.7840347,-79.2331848
IAU-024771-1,CIV,5.3332222,-3.9575
IAU-024772-1,CIV,5.3797158,-4.0282235
IAU-024773-1,CIV,5.3543302,-3.969598
IAU-024774-1,CIV,5.3611675,-3.9969321
IAU-024775-1,CIV,5.3617282,-3.9896738
IAU-024776-1,CIV,43.7840347,-79.2331848
IAU-024777-1,CIV,5.3967024,-3.9859335
IAU-024778-1,CIV,5.3609694,-3.9663777
IAU-024779-1,CIV,5.3204866,-4.0134645
IAU-024780-1,CIV,5.3481492,-3.9981681
IAU-024782-1,CIV,5.3273608,-4.0224532
IAU-024783-1,CIV,5.3851976,-3.9588696
IAU-024785-1,CIV,43.7840347,-79.2331848
IAU-024788-1,CIV,5.3652358,-3.95788
IAU-024791-1,CIV,43.7840347,-79.2331848
IAU-024792-1,CIV,5.2912495,-3.9721807
IAU-024793-1,CIV,5.3195021,-3.9785131
IAU-024795-1,CIV,5.3082376,-3.9921082
IAU-024796-1,CIV,5.2866067,-3.9751644
IAU-024798-1,CIV,5.3036407,-3.9940597
IAU-024803-1,CIV,5.3189933,-4.018228
IAU-024805-1,CIV,5.3216273,-4.0151606
IAU-024809-1,CIV,5.320998,-4.0177888
IAU-024810-1,CIV,5.3199895,-4.0112785
IAU-024811-1,CIV,5.3221982,-4.0185543
IAU-024835-1,CIV,43.7840347,-79.2331848
IAU-024838-1,CIV,5.3170459,-4.0172114
IAU-024840-1,CIV,5.3273608,-4.0224532
IAU-024841-1,CIV,5.3763391,-3.9607333
IAU-024843-1,CIV,5.2968199,-4.0014581
IAU-024845-1,CIV,5.2996228,-3.9974838
IAU-024848-1,CIV,5.2903023,-3.9776506
IAU-024849-1,CIV,3.8649589,11.4622008
IAU-024855-1,CIV,5.3381783,-3.9951779
IAU-026643-1,CIV,5.2152347,-3.7473612
IAU-003760-1,HRV,42.6417755,18.1114388
IAU-007585-1,HRV,45.8139671,15.944326
IAU-016003-1,HRV,45.5560989,18.6942825
IAU-016004-1,HRV,44.8672714,13.8540277
IAU-016005-1,HRV,42.6440673,18.0999081
IAU-016007-1,HRV,45.3277614,14.4667629
IAU-016008-1,HRV,43.5116955,16.4667804
IAU-016009-1,HRV,44.1114242,15.2260735
IAU-016010-1,HRV,45.8106069,15.9699154
IAU-016305-1,HRV,45.795285,15.9695136
IAU-020840-1,HRV,45.3583837,18.9953668
IAU-020841-1,HRV,44.0349673,16.1962656
IAU-020842-1,HRV,45.4941496,15.5551895
IAU-020843-1,HRV,45.3348138,17.6802588
IAU-020844-1,HRV,45.3374992,14.4258029
IAU-020932-1,HRV,45.8651874,15.8008056
IAU-020949-1,HRV,46.0272865,16.5536193
IAU-021774-1,HRV,45.8144914,15.9458725
IAU-022587-1,HRV,42.6420014,18.1029153
IAU-022595-1,HRV,45.8382525,16.0301422
IAU-022605-1,HRV,43.7292822,15.9046138
IAU-022607-1,HRV,46.1741268,16.8423736
IAU-022609-1,HRV,45.8123891,15.9877943
IAU-022621-1,HRV,45.841854,17.387174
IAU-022652-1,HRV,45.8157694,16.0092104
IAU-022653-1,HRV,45.8149922,15.9449253
IAU-022654-1,HRV,43.5203483,16.4519804
IAU-022655-1,HRV,45.8091016,15.9626203
IAU-022656-1,HRV,45.8011709,15.9436812
IAU-022661-1,HRV,45.7992686,15.9710053
IAU-022664-1,HRV,45.166278,18.0108318
IAU-022668-1,HRV,45.7144367,16.0739271
IAU-022670-1,HRV,44.8712539,13.8422851
IAU-022672-1,HRV,45.8058995,15.9819453
IAU-022673-1,HRV,45.7903646,15.9575291
IAU-022676-1,HRV,45.8273492,15.9778886
IAU-027153-1,HRV,45.8128383,15.9877482
IAU-002482-1,CUB,20.1514276,-75.1885173
IAU-002501-1,CUB,21.9293514,-79.4371833
IAU-002614-1,CUB,20.9623882,-76.9294112
IAU-006213-1,CUB,21.8848964,-78.6917639
IAU-006214-1,CUB,22.1343827,-80.4413444
IAU-006215-1,CUB,20.2811934,-76.7269194
IAU-006216-1,CUB,23.0776087,-82.4442591
IAU-006218-1,CUB,23.044916,-81.6016385
IAU-006219-1,CUB,22.4144206,-83.6846477
IAU-006220-1,CUB,21.9440972,-79.436416
IAU-006221-1,CUB,20.957345,-76.9357283
IAU-008889-1,CUB,23.0903819,-82.4457101
IAU-008910-1,CUB,21.3848075,-77.9342417
IAU-008912-1,CUB,20.0311873,-75.8126297
IAU-008913-1,CUB,22.390019,-79.9529529
IAU-008921-1,CUB,23.130753,-82.3698959
IAU-009034-1,CUB,20.6647062,-74.9547601
IAU-009038-1,CUB,21.8652719,-82.7891486
IAU-009041-1,CUB,23.0887576,-82.4308352
IAU-009042-1,CUB,22.4372704,-79.9028487
IAU-009044-1,CUB,21.8553478,-78.7614383
IAU-009045-1,CUB,43.7824893,-79.1887005
IAU-009054-1,CUB,23.0549187,-82.4159963
IAU-017124-1,CUB,22.9984812,-82.1488094
IAU-017338-1,CUB,22.4372704,-79.9028487
IAU-017411-1,CUB,21.3875838,-77.8847462
IAU-017420-2,CUB,21.8848964,-78.6917639
IAU-017430-2,CUB,22.1725622,-80.450542
IAU-017461-1,CUB,20.2811934,-76.7269194
IAU-017466-1,CUB,20.8955763,-76.2395862
IAU-017485-1,CUB,23.1368405,-82.3815061
IAU-017507-1,CUB,22.9897843,-82.4647022
IAU-017535-1,CUB,23.0357952,-81.5095772
IAU-017559-1,CUB,20.0435146,-75.8172894
IAU-017576-1,CUB,22.4144206,-83.6846477
IAU-018170-1,CUB,22.4247041,-83.675964
IAU-018180-1,CUB,41.7608743,-3.6889245
IAU-018181-1,CUB,23.1423232,-82.352137
IAU-023364-1,CUB,22.9053491,-82.0219061
IAU-023365-1,CUB,23.0012581,-82.141501
IAU-023366-1,CUB,22.9913232,-82.1534251
IAU-023368-1,CUB,45.3988471,-75.737403
IAU-023370-1,CUB,23.0776087,-82.4442591
IAU-023372-1,CUB,23.1345145,-82.396218
IAU-023373-1,CUB,23.0356075,-82.4769679
IAU-023374-1,CUB,23.1316313,-82.3882814
IAU-023375-1,CUB,43.8143639,-79.350552
IAU-023376-1,CUB,23.1252758,-82.3750594
IAU-023377-1,CUB,23.1438968,-82.3929012
IAU-023380-1,CUB,23.0568043,-82.539553
IAU-000824-1,CYP,34.9494037,33.5758817
IAU-001101-1,CYP,35.1697349,33.358777
IAU-001868-1,CYP,35.16934,33.3598553
IAU-002008-1,CYP,35.1615473,33.3600584
IAU-003043-1,CYP,35.170657,33.361485
IAU-003443-1,CYP,34.675141,33.044167
IAU-004867-1,CYP,35.1594543,33.3388061
IAU-006420-1,CYP,34.6958349,33.0160846
IAU-006676-1,CYP,35.1309418,33.325704
IAU-009513-1,CYP,35.1685029,33.3492861
IAU-010295-1,CYP,35.1669506,33.3714693
IAU-011525-1,CYP,35.1577738,33.3763163
IAU-012585-1,CYP,34.7492182,32.427062
IAU-013098-1,CYP,35.1130681,33.3774119
IAU-013225-1,CYP,34.9107066,33.6264197
IAU-015991-1,CYP,35.165013,33.3579653
IAU-016404-1,CYP,34.6966721,33.033148
IAU-016448-1,CYP,35.1414478,33.3799703
IAU-016449-1,CYP,35.1740494,33.3449524
IAU-016534-1,CYP,35.1563978,33.3654912
IAU-020126-1,CYP,35.1600014,33.3770175
IAU-020338-1,CYP,35.1657669,33.3146967
IAU-022782-1,CYP,35.220923,33.416627
IAU-022783-1,CYP,34.677003,33.038507
IAU-022788-1,CYP,34.6889522,33.0337389
IAU-022800-1,CYP,35.1622845,33.3452701
IAU-022804-1,CYP,34.6958349,33.0160846
IAU-022807-1,CYP,35.14683,33.3548569
IAU-022808-1,CYP,35.1605376,33.3508366
IAU-025989-1,CYP,35.169473,33.359957
IAU-025999-1,CYP,35.0082626,33.6968193
IAU-026000-1,CYP,35.1596227,33.3383996
IAU-000050-1,CZE,43.7722827,-79.5066696
IAU-000677-1,CZE,50.0875442,14.4021302
IAU-000678-1,CZE,49.208619,16.550881
IAU-000975-1,CZE,50.089986,14.409024
IAU-001445-1,CZE,50.0528969,14.3323081
IAU-004413-1,CZE,50.129994,14.3735979
IAU-004414-1,CZE,50.1030364,14.3912841
IAU-006342-1,CZE,49.3004518,14.1439191
IAU-009860-1,CZE,49.1961315,16.6103552
IAU-009913-1,CZE,48.9786844,14.448264
IAU-011438-1,CZE,49.1986299,16.605384
IAU-011560-1,CZE,49.2099312,16.6161448
IAU-011596-1,CZE,50.0690564,14.4980526
IAU-013183-1,CZE,49.8395411,18.2890108
IAU-013558-1,CZE,50.0170907,14.4316071
IAU-013713-1,CZE,50.0381301,14.5172463
IAU-015472-1,CZE,50.4145335,14.9035705
IAU-015479-1,CZE,49.9388228,17.8981058
IAU-016237-1,CZE,50.773063,15.0744605
IAU-020337-1,CZE,50.0735136,14.4339973
IAU-020667-2,CZE,50.2089385,15.8304868
IAU-020668-1,CZE,50.0882399,14.4602206
IAU-020669-1,CZE,50.665419,14.025383
IAU-020671-1,CZE,50.0871106,14.4234889
IAU-020675-1,CZE,49.5954268,17.2600152
IAU-020676-1,CZE,50.04816,15.7693999
IAU-020679-1,CZE,49.222624,17.664866
IAU-020866-1,CZE,49.2177859,16.597831
IAU-021072-1,CZE,43.7824893,-79.1887005
IAU-021075-1,CZE,50.103301,14.389611
IAU-021076-1,CZE,50.0841545,14.4410392
IAU-021077-1,CZE,50.0528882,14.3320934
IAU-021080-1,CZE,50.071052,14.4528914
IAU-021081-1,CZE,50.12798,14.4109192
IAU-021085-1,CZE,49.452499,17.449346
IAU-021089-1,CZE,50.0680299,14.3992191
IAU-021091-1,CZE,50.0805973,14.4199336
IAU-021092-1,CZE,50.0806694,14.4203443
IAU-021096-1,CZE,50.0887132,14.4147054
IAU-021102-1,CZE,49.2015407,16.603619
IAU-021804-1,CZE,49.723644,13.351554
IAU-022368-1,CZE,49.7733117,18.4395514
IAU-022371-1,CZE,50.0810203,14.4223045
IAU-022633-1,CZE,48.9959935,14.4940161
IAU-022636-1,CZE,49.207549,16.5949241
IAU-000009-1,DNK,55.6508514,12.5419012
IAU-000015-5,DNK,56.1681384,10.2030118
IAU-001084-1,DNK,56.1528674,10.1914257
IAU-003555-1,DNK,56.171243,10.1933685
IAU-003556-1,DNK,55.7860316,12.5229603
IAU-003634-1,DNK,55.6811443,12.6054262
IAU-003680-1,DNK,55.486321,9.480276
IAU-003682-1,DNK,55.3976862,10.385309
IAU-003683-1,DNK,56.1589734,10.212354
IAU-003684-2,DNK,55.682303,12.5524214
IAU-003685-2,DNK,55.6820732,12.6039743
IAU-003686-2,DNK,55.6815553,12.6036984
IAU-003687-1,DNK,55.682303,12.5524214
IAU-006978-1,DNK,55.6815652,12.5296944
IAU-009666-1,DNK,55.659635,12.590958
IAU-010745-6,DNK,55.6802303,12.5724096
IAU-014064-1,DNK,55.653207,12.1407801
IAU-014165-1,DNK,55.6824588,12.6062817
IAU-015852-1,DNK,55.6816914,12.6061998
IAU-016025-1,DNK,55.4001119,10.3913491
IAU-016026-1,DNK,55.3689827,10.4282364
IAU-024115-1,DNK,55.8635637,9.8379843
IAU-024175-1,DNK,55.6642507,12.5359436
IAU-024178-1,DNK,55.4992228,9.4739341
IAU-024179-1,DNK,55.0544552,10.6020067
IAU-024180-1,DNK,55.205534,11.767676
IAU-024217-1,DNK,55.0652186,10.6192228
IAU-024218-1,DNK,57.4275979,10.5056852
